minute;gpm;total_periodic_gold;cum_periodic_gold;melee_num;ranged_num;siege_num;flagbearer_num;melee_gold;ranged_gold;siege_gold;flagbearer_gold;melee;ranged;siege;flagbearer;total_lane_gold;cum_lane_gold;small_num;medium_num;large_num;ancient_num;small_gold;medium_gold;large_gold;ancient_gold;small;medium;large;ancient;total_neutrals_gold;cum_neutrals_gold;bounty_gold;bounty_num;total_bounty_gold;cum_bounty_gold;total_tormentor_gold;cum_tormentor_gold;total_gold;cum_total_gold
225.0;150.5;376.25;144408.25;5.0;2;2.0;1.0;37;138;66;83;185.0;276;132.0;83.0;2028.0;564558.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;621000.0;441;2.0;4410.0;179000.0;0;69300;9574.25;1578266.25
225.5;150.5;376.25;144784.5;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;566052.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;621000.0;441;0.0;0.0;179000.0;0;69300;1870.25;1580136.5
226.0;150.5;376.25;145160.75;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;567684.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;623760.0;441;0.0;0.0;179000.0;0;69300;4768.25;1584904.75
226.5;150.5;376.25;145537.0;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;569178.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;623760.0;441;0.0;0.0;179000.0;0;69300;1870.25;1586775.0
227.0;150.5;376.25;145913.25;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;570810.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;626520.0;441;0.0;0.0;179000.0;0;69300;4768.25;1591543.25
227.5;150.5;376.25;146289.5;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;572304.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;626520.0;441;0.0;0.0;179000.0;0;69300;1870.25;1593413.5
228.0;150.5;376.25;146665.75;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;573936.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;629280.0;441;2.0;4410.0;183410.0;0;69300;9178.25;1602591.75
228.5;150.5;376.25;147042.0;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;575430.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;629280.0;441;0.0;0.0;183410.0;0;69300;1870.25;1604462.0
229.0;150.5;376.25;147418.25;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;577062.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;632040.0;441;0.0;0.0;183410.0;0;69300;4768.25;1609230.25
229.5;150.5;376.25;147794.5;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;578556.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;632040.0;441;0.0;0.0;183410.0;0;69300;1870.25;1611100.5
230.0;150.5;376.25;148170.75;5.0;2;2.0;1.0;37;138;66;83;185.0;276;132.0;83.0;2028.0;580584.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;634800.0;450;0.0;0.0;183410.0;3300;72600;8464.25;1619564.75
230.5;150.5;376.25;148547.0;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;582078.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;634800.0;450;0.0;0.0;183410.0;0;72600;1870.25;1621435.0
231.0;150.5;376.25;148923.25;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;583710.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;637560.0;450;2.0;4500.0;187910.0;0;72600;9268.25;1630703.25
231.5;150.5;376.25;149299.5;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;585204.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;637560.0;450;0.0;0.0;187910.0;0;72600;1870.25;1632573.5
232.0;150.5;376.25;149675.75;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;586836.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;640320.0;450;0.0;0.0;187910.0;0;72600;4768.25;1637341.75
232.5;150.5;376.25;150052.0;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;588330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;640320.0;450;0.0;0.0;187910.0;0;72600;1870.25;1639212.0
233.0;150.5;376.25;150428.25;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;589962.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;643080.0;450;0.0;0.0;187910.0;0;72600;4768.25;1643980.25
233.5;150.5;376.25;150804.5;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;591456.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;643080.0;450;0.0;0.0;187910.0;0;72600;1870.25;1645850.5
234.0;150.5;376.25;151180.75;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;593088.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;645840.0;450;2.0;4500.0;192410.0;0;72600;9268.25;1655118.75
234.5;150.5;376.25;151557.0;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;594582.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;645840.0;450;0.0;0.0;192410.0;0;72600;1870.25;1656989.0
235.0;150.5;376.25;151933.25;5.0;2;2.0;1.0;37;138;66;83;185.0;276;132.0;83.0;2028.0;596610.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;648600.0;459;0.0;0.0;192410.0;0;72600;5164.25;1662153.25
235.5;150.5;376.25;152309.5;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;598104.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;648600.0;459;0.0;0.0;192410.0;0;72600;1870.25;1664023.5
236.0;150.5;376.25;152685.75;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;599736.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;651360.0;459;0.0;0.0;192410.0;0;72600;4768.25;1668791.75
236.5;150.5;376.25;153062.0;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;601230.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;651360.0;459;0.0;0.0;192410.0;0;72600;1870.25;1670662.0
237.0;150.5;376.25;153438.25;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;602862.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;654120.0;459;2.0;4590.0;197000.0;0;72600;9358.25;1680020.25
237.5;150.5;376.25;153814.5;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;604356.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;654120.0;459;0.0;0.0;197000.0;0;72600;1870.25;1681890.5
238.0;150.5;376.25;154190.75;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;605988.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;656880.0;459;0.0;0.0;197000.0;0;72600;4768.25;1686658.75
238.5;150.5;376.25;154567.0;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;607482.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;656880.0;459;0.0;0.0;197000.0;0;72600;1870.25;1688529.0
239.0;150.5;376.25;154943.25;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;609114.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;659640.0;459;0.0;0.0;197000.0;0;72600;4768.25;1693297.25
239.5;150.5;376.25;155319.5;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;610608.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;659640.0;459;0.0;0.0;197000.0;0;72600;1870.25;1695167.5
240.0;150.5;376.25;155695.75;5.0;2;2.0;1.0;37;138;66;83;185.0;276;132.0;83.0;2028.0;612636.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;662400.0;468;2.0;4680.0;201680.0;3300;75900;13144.25;1708311.75
240.5;150.5;376.25;156072.0;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;614130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;662400.0;468;0.0;0.0;201680.0;0;75900;1870.25;1710182.0
241.0;150.5;376.25;156448.25;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;615762.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;665160.0;468;0.0;0.0;201680.0;0;75900;4768.25;1714950.25
241.5;150.5;376.25;156824.5;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;617256.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;665160.0;468;0.0;0.0;201680.0;0;75900;1870.25;1716820.5
242.0;150.5;376.25;157200.75;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;618888.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;667920.0;468;0.0;0.0;201680.0;0;75900;4768.25;1721588.75
242.5;150.5;376.25;157577.0;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;620382.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;667920.0;468;0.0;0.0;201680.0;0;75900;1870.25;1723459.0
243.0;150.5;376.25;157953.25;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;622014.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;670680.0;468;2.0;4680.0;206360.0;0;75900;9448.25;1732907.25
243.5;150.5;376.25;158329.5;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;623508.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;670680.0;468;0.0;0.0;206360.0;0;75900;1870.25;1734777.5
244.0;150.5;376.25;158705.75;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;625140.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;673440.0;468;0.0;0.0;206360.0;0;75900;4768.25;1739545.75
244.5;150.5;376.25;159082.0;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;626634.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;673440.0;468;0.0;0.0;206360.0;0;75900;1870.25;1741416.0
245.0;150.5;376.25;159458.25;5.0;2;2.0;1.0;37;138;66;83;185.0;276;132.0;83.0;2028.0;628662.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;676200.0;477;0.0;0.0;206360.0;0;75900;5164.25;1746580.25
245.5;150.5;376.25;159834.5;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;630156.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;676200.0;477;0.0;0.0;206360.0;0;75900;1870.25;1748450.5
246.0;150.5;376.25;160210.75;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;631788.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;678960.0;477;2.0;4770.0;211130.0;0;75900;9538.25;1757988.75
246.5;150.5;376.25;160587.0;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;633282.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;678960.0;477;0.0;0.0;211130.0;0;75900;1870.25;1759859.0
247.0;150.5;376.25;160963.25;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;634914.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;681720.0;477;0.0;0.0;211130.0;0;75900;4768.25;1764627.25
247.5;150.5;376.25;161339.5;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;636408.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;681720.0;477;0.0;0.0;211130.0;0;75900;1870.25;1766497.5
248.0;150.5;376.25;161715.75;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;638040.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;684480.0;477;0.0;0.0;211130.0;0;75900;4768.25;1771265.75
248.5;150.5;376.25;162092.0;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;639534.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;684480.0;477;0.0;0.0;211130.0;0;75900;1870.25;1773136.0
249.0;150.5;376.25;162468.25;5.0;2;0.0;1.0;37;138;66;83;185.0;276;0.0;83.0;1632.0;641166.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;687240.0;477;2.0;4770.0;215900.0;0;75900;9538.25;1782674.25
249.5;150.5;376.25;162844.5;6.0;2;0.0;0.0;37;138;66;83;222.0;276;0.0;0.0;1494.0;642660.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;687240.0;477;0.0;0.0;215900.0;0;75900;1870.25;1784544.5
